"nr","year","school","exper","union","ethn","married","health","wage","industry","occupation","residence"
1554,1987,12,9,"no","other","yes","no",1.733726438,"Manufacturing","Craftsmen, Foremen_and_kindred","south"
1575,1980,13,3,"no","other","no","no",1.5760514934,"Finance","Sales_Workers",NA
1575,1981,13,4,"no","other","yes","no",1.7420173773,"Finance","Clerical_and_kindred",NA
1575,1982,13,5,"no","other","yes","no",1.7788267913,"Finance","Managers, Officials_and_Proprietors",NA
1575,1983,13,6,"no","other","yes","no",1.8711615926,"Finance","Professional, Technical_and_kindred",NA
1575,1984,13,7,"no","other","yes","no",1.65639559,"Finance","Clerical_and_kindred",NA
1575,1985,13,8,"no","other","yes","no",1.7830296849,"Finance","Managers, Officials_and_Proprietors",NA
1575,1986,13,9,"no","other","yes","no",1.5948252001,"Finance","Managers, Officials_and_Proprietors",NA
1575,1987,13,10,"no","other","yes","no",1.9950912021,"Finance","Managers, Officials_and_Proprietors",NA
1576,1980,11,2,"no","other","yes","no",1.3247013502,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1576,1981,11,3,"no","other","yes","no",1.347073648,"Finance","Service_Workers",NA
1576,1982,11,4,"no","other","yes","no",1.5626699936,"Personal_Service","Service_Workers",NA
1576,1983,11,5,"no","other","yes","no",3.2006891215,"Personal_Service","Service_Workers",NA
1576,1984,11,6,"no","other","yes","no",1.8383009137,"Construction","Craftsmen, Foremen_and_kindred",NA
1576,1985,11,7,"no","other","no","no",1.870448548,"Construction","Craftsmen, Foremen_and_kindred","south"
1576,1986,11,8,"no","other","no","no",0.8257647052,"Construction","Craftsmen, Foremen_and_kindred",NA
1576,1987,11,9,"no","other","no","no",1.8447144305,"Construction","Craftsmen, Foremen_and_kindred",NA
1628,1980,12,3,"no","other","no","no",1.1764729343,"Trade","Operatives_and_kindred",NA
1628,1981,12,4,"no","other","no","no",1.3242589702,"Trade","Sales_Workers",NA
1628,1982,12,5,"no","other","no","no",1.2359663631,"Manufacturing","Laborers_and_farmers",NA
1628,1983,12,6,"no","other","no","no",1.5929941451,"Trade","Sales_Workers","nothern_central"
1628,1984,12,7,"no","other","no","no",1.7253663814,"Public_Administration","Service_Workers","nothern_central"
1628,1985,12,8,"no","other","no","no",1.8200289977,"Public_Administration","Service_Workers","nothern_central"
1628,1986,12,9,"no","other","no","no",1.8361410912,"Public_Administration","Service_Workers","nothern_central"
1628,1987,12,10,"no","other","no","no",1.8610789246,"Public_Administration","Managers, Officials_and_Proprietors","nothern_central"
1641,1980,12,4,"no","hisp","no","no",2.1116905945,"Trade","Managers, Officials_and_Proprietors",NA
1641,1981,12,5,"no","hisp","yes","no",2.1705522184,"Trade","Managers, Officials_and_Proprietors",NA
1641,1982,12,6,"no","hisp","yes","no",2.1348392477,"Trade","Managers, Officials_and_Proprietors",NA
1641,1983,12,7,"no","hisp","yes","no",2.0724301955,"Trade","Managers, Officials_and_Proprietors",NA
1641,1984,12,8,"no","hisp","yes","no",2.0405408797,"Trade","Managers, Officials_and_Proprietors",NA
1641,1985,12,9,"no","hisp","yes","no",2.0189582909,"Trade","Managers, Officials_and_Proprietors",NA
1641,1986,12,10,"no","hisp","yes","no",2.1673824415,"Trade","Managers, Officials_and_Proprietors",NA
1641,1987,12,11,"no","hisp","yes","no",1.8734883804,"Finance","Sales_Workers",NA
1644,1980,12,1,"yes","hisp","no","no",0.560979217,"Entertainment","Managers, Officials_and_Proprietors",NA
1644,1981,12,2,"no","hisp","no","no",1.546365309,"Finance","Sales_Workers",NA
1644,1982,12,3,"no","hisp","no","no",1.531898335,"Finance","Clerical_and_kindred",NA
1644,1983,12,4,"no","hisp","no","no",1.5918786961,"Finance","Clerical_and_kindred",NA
1644,1984,12,5,"no","hisp","no","no",1.685167945,"Finance","Professional, Technical_and_kindred",NA
1644,1985,12,6,"no","hisp","no","no",1.6481787408,"Finance","Clerical_and_kindred",NA
1644,1986,12,7,"no","hisp","no","no",1.5659793966,"Finance","Sales_Workers",NA
1644,1987,12,8,"no","hisp","yes","no",2.0684224752,"Finance","Clerical_and_kindred",NA
1653,1980,15,2,"yes","other","no","no",-0.384581897,"Trade","Clerical_and_kindred",NA
1653,1981,15,3,"yes","other","no","no",1.8860701487,"Trade","Laborers_and_farmers",NA
1653,1982,15,4,"yes","other","no","no",1.9873851345,"Trade","Clerical_and_kindred",NA
1653,1983,15,5,"yes","other","no","no",2.1366611339,"Trade","Clerical_and_kindred",NA
1653,1984,15,6,"yes","other","no","no",1.8042337932,"Trade","Clerical_and_kindred",NA
1653,1985,15,7,"no","other","no","no",2.1301214904,"Finance","Sales_Workers",NA
1653,1986,15,8,"no","other","no","no",2.6314132866,"Finance","Sales_Workers",NA
1653,1987,15,9,"no","other","no","no",2.7931180135,"Finance","Sales_Workers",NA
1654,1980,11,4,"no","other","no","no",1.6248416576,"Manufacturing","Managers, Officials_and_Proprietors",NA
1654,1981,11,5,"no","other","no","yes",1.6168728909,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1654,1982,11,6,"no","other","no","no",1.4296194859,"Construction","Craftsmen, Foremen_and_kindred",NA
1654,1983,11,7,"no","other","no","no",1.7364599249,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1654,1984,11,8,"no","other","no","no",1.7160416034,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1654,1985,11,9,"no","other","yes","no",1.8090212659,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1654,1986,11,10,"no","other","yes","no",1.7999614346,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1654,1987,11,11,"no","other","yes","no",2.1838523169,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1721,1980,11,5,"no","hisp","no","no",1.7844718032,"Trade","Laborers_and_farmers",NA
1721,1981,11,6,"yes","hisp","no","no",1.9348603129,"Trade","Craftsmen, Foremen_and_kindred",NA
1721,1982,11,7,"no","hisp","no","no",2.0269756018,"Trade","Craftsmen, Foremen_and_kindred",NA
1721,1983,11,8,"no","hisp","no","no",2.1098217876,"Trade","Craftsmen, Foremen_and_kindred",NA
1721,1984,11,9,"no","hisp","no","no",2.1288334869,"Trade","Craftsmen, Foremen_and_kindred",NA
1721,1985,11,10,"yes","hisp","no","no",2.0944658434,"Trade","Craftsmen, Foremen_and_kindred",NA
1721,1986,11,11,"no","hisp","no","no",2.2567198371,"Trade","Craftsmen, Foremen_and_kindred",NA
1721,1987,11,12,"no","hisp","no","no",2.9109010491,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
1742,1980,12,2,"yes","other","no","no",1.4616247325,"Transportation","Clerical_and_kindred",NA
1742,1981,12,3,"yes","other","no","no",1.6829050643,"Transportation","Clerical_and_kindred",NA
1742,1982,12,4,"no","other","yes","no",1.8728249219,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
1742,1983,12,5,"no","other","yes","no",2.0438638198,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1742,1984,12,6,"no","other","no","no",2.3503757568,"Manufacturing","Professional, Technical_and_kindred",NA
1742,1985,12,7,"no","other","no","no",2.3871354573,"Trade","Craftsmen, Foremen_and_kindred",NA
1742,1986,12,8,"no","other","no","no",2.4108705169,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
1742,1987,12,9,"no","other","no","no",2.4801181331,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
1744,1980,11,2,"yes","other","no","no",1.6303211234,"Construction","Laborers_and_farmers",NA
1744,1981,11,3,"yes","other","no","no",1.6835458846,"Construction","Craftsmen, Foremen_and_kindred",NA
1744,1982,11,4,"yes","other","no","no",1.7810173727,"Construction","Craftsmen, Foremen_and_kindred",NA
1744,1983,11,5,"yes","other","no","no",1.3816385496,"Construction","Craftsmen, Foremen_and_kindred",NA
1744,1984,11,6,"yes","other","no","no",2.030624167,"Trade","Clerical_and_kindred",NA
1744,1985,11,7,"yes","other","no","no",1.8106976702,"Trade","Craftsmen, Foremen_and_kindred",NA
1744,1986,11,8,"yes","other","no","no",2.0123974664,"Construction","Service_Workers",NA
1744,1987,11,9,"yes","other","no","no",2.3200327177,"Construction","Craftsmen, Foremen_and_kindred",NA
1763,1980,11,1,"no","hisp","no","no",0.6435002407,"Personal_Service","Operatives_and_kindred",NA
1763,1981,11,2,"no","hisp","no","no",0.8979415932,"Trade","Service_Workers",NA
1763,1982,11,3,"yes","hisp","no","no",1.2787965961,"Trade","Service_Workers",NA
1763,1983,11,4,"yes","hisp","no","no",1.3354491671,"Trade","Service_Workers",NA
1763,1984,11,5,"no","hisp","no","no",1.5262003139,"Trade","Service_Workers",NA
1763,1985,11,6,"no","hisp","no","no",1.4342035575,"Trade","Service_Workers",NA
1763,1986,11,7,"no","hisp","no","yes",0.0603747251,"Trade","Service_Workers",NA
1763,1987,11,8,"no","hisp","no","no",1.393775937,"Trade","Service_Workers",NA
1777,1980,15,1,"no","other","no","no",1.3893880305,"Trade","Professional, Technical_and_kindred",NA
1777,1981,15,2,"no","other","no","no",1.2417131323,"Professional_and_Related Service","Clerical_and_kindred","nothern_central"
1777,1982,15,3,"no","other","no","no",0.9859087988,"Professional_and_Related Service","Clerical_and_kindred","nothern_central"
1777,1983,15,4,"no","other","yes","no",1.1440543141,"Professional_and_Related Service","Clerical_and_kindred","nothern_central"
1777,1984,15,5,"no","other","yes","no",1.6546004539,"Transportation","Laborers_and_farmers",NA
1777,1985,15,6,"yes","other","no","no",1.6481787408,"Professional_and_Related Service","Professional, Technical_and_kindred",NA
1777,1986,15,7,"yes","other","no","no",1.3330598751,"Professional_and_Related Service","Professional, Technical_and_kindred",NA
1777,1987,15,8,"no","other","no","no",1.7381807883,"Professional_and_Related Service","Service_Workers","nothern_central"
1843,1980,15,2,"no","other","yes","no",2.3642902984,"Manufacturing","Professional, Technical_and_kindred",NA
1843,1981,15,3,"no","other","yes","no",2.3376180557,"Manufacturing","Managers, Officials_and_Proprietors",NA
1843,1982,15,4,"no","other","yes","no",2.4164403685,"Manufacturing","Clerical_and_kindred",NA
1843,1983,15,5,"no","other","yes","no",2.5138674491,"Manufacturing","Professional, Technical_and_kindred",NA
1843,1984,15,6,"no","other","yes","no",2.6476272803,"Manufacturing","Managers, Officials_and_Proprietors",NA
1843,1985,15,7,"no","other","yes","no",2.6362133775,"Manufacturing","Professional, Technical_and_kindred",NA
1843,1986,15,8,"no","other","yes","no",2.7187552967,"Manufacturing","Operatives_and_kindred",NA
1843,1987,15,9,"no","other","yes","no",2.768744047,"Manufacturing","Professional, Technical_and_kindred",NA
1891,1980,12,2,"yes","other","no","no",0.9371739428,"Trade","Operatives_and_kindred","north_east"
1891,1981,12,3,"no","other","no","no",1.0188303712,"Trade","Operatives_and_kindred","north_east"
1891,1982,12,4,"no","other","no","no",1.1199585067,"Manufacturing","Operatives_and_kindred","north_east"
1891,1983,12,5,"no","other","no","no",0.8383897391,"Trade","Service_Workers","nothern_central"
1891,1984,12,6,"no","other","no","no",1.2462482875,"Trade","Service_Workers","nothern_central"
1891,1985,12,7,"no","other","no","no",1.1979777388,"Trade","Service_Workers","nothern_central"
1891,1986,12,8,"no","other","no","no",1.2534177283,"Trade","Service_Workers","nothern_central"
1891,1987,12,9,"no","other","no","no",1.3014631367,"Trade","Service_Workers","nothern_central"
1895,1980,13,2,"no","other","no","no",1.6544561991,"Trade","Operatives_and_kindred","north_east"
1895,1981,13,3,"no","other","yes","no",1.589547754,"Trade","Operatives_and_kindred","north_east"
1895,1982,13,4,"yes","other","yes","no",1.7487722733,"Public_Administration","Service_Workers","north_east"
1895,1983,13,5,"yes","other","yes","no",1.8705920985,"Public_Administration","Service_Workers","north_east"
1895,1984,13,6,"yes","other","yes","no",2.0541099407,"Business_and_Repair_Service","Service_Workers","north_east"
1895,1985,13,7,"yes","other","yes","no",1.9038984625,"Public_Administration","Service_Workers","north_east"
1895,1986,13,8,"yes","other","yes","no",2.0838770243,"Public_Administration","Service_Workers","north_east"
1895,1987,13,9,"yes","other","yes","no",2.2822923897,"Public_Administration","Service_Workers","nothern_central"
1899,1980,12,3,"no","other","no","no",1.4479995666,"Manufacturing","Laborers_and_farmers","north_east"
1899,1981,12,4,"no","other","no","no",1.2417131323,"Manufacturing","Clerical_and_kindred","north_east"
1899,1982,12,5,"no","other","yes","no",1.3803484369,"Manufacturing","Laborers_and_farmers","north_east"
1899,1983,12,6,"no","other","yes","no",0.9809696137,"Manufacturing","Operatives_and_kindred","nothern_central"
1899,1984,12,7,"no","other","yes","no",1.3948643118,"Manufacturing","Operatives_and_kindred","nothern_central"
1899,1985,12,8,"no","other","yes","no",1.4013186628,"Manufacturing","Operatives_and_kindred","nothern_central"
1899,1986,12,9,"no","other","yes","no",1.4945797851,"Manufacturing","Laborers_and_farmers","nothern_central"
1899,1987,12,10,"no","other","yes","no",1.3624576494,"Trade","Clerical_and_kindred","nothern_central"
1925,1980,11,2,"no","other","no","no",1.0059910882,"Trade","Managers, Officials_and_Proprietors","nothern_central"
1925,1981,11,3,"no","other","no","no",1.6374095664,"Trade","Sales_Workers","nothern_central"
1925,1982,11,4,"no","other","no","no",1.5707191281,"Manufacturing","Operatives_and_kindred","nothern_central"
1925,1983,11,5,"no","other","no","no",1.7579862591,"Manufacturing","Operatives_and_kindred","nothern_central"
1925,1984,11,6,"no","other","yes","no",1.9038601089,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
1925,1985,11,7,"no","other","yes","no",1.8335819641,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
1925,1986,11,8,"no","other","yes","no",1.9854591447,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
1925,1987,11,9,"no","other","yes","no",1.9485711865,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
1930,1980,11,2,"no","other","no","no",1.0740074848,"Professional_and_Related Service","Service_Workers","north_east"
1930,1981,11,3,"no","other","no","no",0.9667619958,"Business_and_Repair_Service","Operatives_and_kindred","nothern_central"
1930,1982,11,4,"no","other","no","no",1.3242589702,"Trade","Operatives_and_kindred","nothern_central"
1930,1983,11,5,"no","other","no","no",0.5606579975,"Trade","Operatives_and_kindred","nothern_central"
1930,1984,11,6,"no","other","no","no",1.6825463843,"Trade","Operatives_and_kindred","nothern_central"
1930,1985,11,7,"no","other","no","no",1.8587435099,"Finance","Managers, Officials_and_Proprietors","nothern_central"
1930,1986,11,8,"no","other","no","no",1.9910166714,"Finance","Managers, Officials_and_Proprietors","nothern_central"
1930,1987,11,9,"no","other","yes","no",2.1487609971,"Finance","Sales_Workers","north_east"
1961,1980,12,4,"no","other","yes","no",1.1660155152,"Trade","Craftsmen, Foremen_and_kindred","nothern_central"
1961,1981,12,5,"no","other","yes","no",1.8620286651,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","nothern_central"
1961,1982,12,6,"no","other","yes","no",1.8503520661,"Trade","Operatives_and_kindred","north_east"
1961,1983,12,7,"no","other","yes","no",1.8341206912,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east"
1961,1984,12,8,"no","other","yes","no",1.9283813468,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east"
1961,1985,12,9,"no","other","yes","no",1.8598498909,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east"
1961,1986,12,10,"no","other","yes","no",2.0092589782,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","nothern_central"
1961,1987,12,11,"no","other","yes","no",2.298619283,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","nothern_central"
1963,1980,11,2,"no","other","no","no",1.5086241884,"Manufacturing","Operatives_and_kindred","nothern_central"
1963,1981,11,3,"no","other","no","no",1.5061383426,"Manufacturing","Operatives_and_kindred","nothern_central"
1963,1982,11,4,"no","other","yes","no",1.9148080678,"Manufacturing","Operatives_and_kindred","nothern_central"
1963,1983,11,5,"no","other","yes","no",1.8199086321,"Manufacturing","Operatives_and_kindred","nothern_central"
1963,1984,11,6,"no","other","yes","no",1.6931284936,"Manufacturing","Professional, Technical_and_kindred","nothern_central"
1963,1985,11,7,"no","other","yes","no",1.6820802924,"Manufacturing","Professional, Technical_and_kindred","nothern_central"
1963,1986,11,8,"no","other","yes","no",1.7158221,"Manufacturing","Operatives_and_kindred","nothern_central"
1963,1987,11,9,"no","other","yes","no",1.7471494583,"Manufacturing","Sales_Workers","nothern_central"
