"lnhr","lnwg","kids","age","disab","id","year"
7.64,2.71,3,38,0,368,1988
7.76,2.56,1,47,0,369,1979
7.7,2.74,1,48,0,369,1980
7.64,2.75,1,49,0,369,1981
7.76,2.74,1,50,0,369,1982
7.65,2.68,1,51,0,369,1983
7.7,2.63,0,52,0,369,1984
7.84,2.59,0,53,0,369,1985
6.94,2.66,0,54,0,369,1986
8.25,2.75,0,55,0,369,1987
8,2.68,0,56,0,369,1988
7.47,2.54,1,28,0,370,1979
7.7,2.79,2,29,0,370,1980
7.61,2.9,2,30,0,370,1981
7.74,2.96,2,31,0,370,1982
7.71,2.97,2,32,0,370,1983
7.59,2.98,2,33,0,370,1984
7.59,3.11,2,34,0,370,1985
7.56,2.99,2,35,0,370,1986
7.56,3.11,2,36,0,370,1987
7.59,3.09,2,37,0,370,1988
7.65,2.72,2,25,0,371,1979
7.65,2.73,2,26,0,371,1980
7.67,2.71,3,27,0,371,1981
7.62,2.71,3,28,0,371,1982
7.7,2.71,3,29,0,371,1983
7.7,2.67,3,30,0,371,1984
7.67,2.45,3,31,0,371,1985
8.01,2.45,3,32,0,371,1986
7.74,2.43,3,33,0,371,1987
7.92,2.45,3,34,0,371,1988
7.63,2,1,24,0,372,1979
7.85,2.05,1,24,0,372,1980
7.74,2.42,1,25,0,372,1981
7.56,2.33,1,26,0,372,1982
7.51,1.99,1,27,0,372,1983
7.92,2.35,1,28,0,372,1984
7.84,2.37,1,29,0,372,1985
7.84,2.37,1,30,0,372,1986
7.73,2.34,1,31,0,372,1987
7.84,2.4,1,32,0,372,1988
7.68,2.55,2,46,0,373,1979
7.68,2.63,2,47,0,373,1980
7.68,2.62,1,48,0,373,1981
7.68,2.65,1,49,0,373,1982
7.51,2.6,1,49,0,373,1983
7.7,2.43,1,50,0,373,1984
7.56,2.39,1,52,0,373,1985
7.7,2.4,0,52,0,373,1986
7.78,2.39,0,54,0,373,1987
7.7,2.35,0,55,0,373,1988
7.93,2.62,3,37,0,374,1979
7.86,2.65,3,38,0,374,1980
8.16,2.19,3,39,0,374,1981
8.07,2.64,3,40,1,374,1982
8.03,2.64,3,41,1,374,1983
7.94,2.29,3,42,1,374,1984
7.9,2.31,2,43,1,374,1985
7.83,2.34,2,44,1,374,1986
7.81,2.45,1,45,1,374,1987
7.93,2.42,1,46,1,374,1988
7.66,2.6,0,30,0,375,1979
7.63,2.64,1,31,0,375,1980
7.64,2.66,1,32,0,375,1981
7.7,2.63,1,33,0,375,1982
7.7,2.55,1,34,0,375,1983
7.47,2.24,1,35,0,375,1984
7.47,2.2,1,36,0,375,1985
7.4,2.22,2,37,0,375,1986
7.68,2.2,2,38,0,375,1987
7.6,2.19,2,39,0,375,1988
7.64,2.42,1,48,0,376,1979
7.72,2.45,1,49,0,376,1980
7.75,2.44,0,50,0,376,1981
8.01,2.69,0,51,0,376,1982
7.55,2.83,0,52,0,376,1983
7.88,2.4,0,53,0,376,1984
7.71,2.36,0,55,1,376,1985
7.64,2.95,0,55,1,376,1986
7.6,2.85,0,56,1,376,1987
7.64,2.35,0,57,0,376,1988
7.88,2.87,0,49,0,377,1979
7.78,2.83,0,50,0,377,1980
7.94,2.9,0,51,0,377,1981
7.74,2.78,0,52,0,377,1982
7.76,2.83,0,53,0,377,1983
7.89,2.74,0,54,1,377,1984
7.84,2.65,0,55,1,377,1985
7.61,2.85,0,57,1,377,1986
7.66,2.84,0,57,1,377,1987
7.74,2.73,0,59,1,377,1988
7.68,2.3,3,36,0,378,1979
7.59,2.32,3,36,0,378,1980
7.63,2.22,2,37,0,378,1981
7.59,2.37,2,38,0,378,1982
7.61,2.37,2,39,0,378,1983
7.38,2.34,2,40,0,378,1984
7.37,1.97,2,42,0,378,1985
7.6,2.39,1,43,0,378,1986
7.61,2.39,1,43,0,378,1987
7.61,2.4,0,44,0,378,1988
7.54,3.23,2,44,0,379,1979
7.66,3.14,2,45,0,379,1980
7.56,3.33,2,45,0,379,1981
7.56,3.36,2,46,0,379,1982
7.54,3.41,2,47,0,379,1983
7.5,3.37,2,48,0,379,1984
7.52,3.33,2,50,0,379,1985
7.53,3.29,2,50,0,379,1986
7.52,3.36,1,52,0,379,1987
7.53,3.35,1,53,0,379,1988
7.54,2.64,2,34,0,380,1979
7.59,2.55,2,35,0,380,1980
7.47,2.53,2,36,0,380,1981
7.45,2.55,2,37,0,380,1982
7.38,2.73,2,38,0,380,1983
7.56,2.63,2,39,0,380,1984
7.92,2.67,2,40,0,380,1985
7.58,2.62,2,41,0,380,1986
7.78,2.68,1,42,0,380,1987
7.78,2.56,1,43,0,380,1988
7.61,2.04,2,41,0,381,1979
7.61,2.1,2,42,0,381,1980
7.6,2.06,2,43,0,381,1981
6.91,2.24,2,44,0,381,1982
7.47,1.45,1,45,0,381,1983
7.18,1.4,1,46,0,381,1984
7.68,1.51,1,47,0,381,1985
7.66,1.5,1,48,1,381,1986
7.67,1.61,1,49,0,381,1987
7.59,1.6,0,50,0,381,1988
7.64,1.79,3,34,0,382,1979
8.01,2.76,4,35,0,382,1980
7.89,2.5,4,36,0,382,1981
8.01,2.33,4,37,0,382,1982
7.86,2.38,4,38,0,382,1983
7.89,2.68,4,39,0,382,1984
7.61,2.64,4,40,0,382,1985
7.71,2.48,4,41,0,382,1986
7.6,2.54,4,42,0,382,1987
7.62,2.5,4,43,0,382,1988
7.68,2.75,0,47,0,383,1979
7.4,2.71,0,48,0,383,1980
7.61,2.71,0,48,0,383,1981
7.58,2.74,0,49,0,383,1982
7.55,2.68,0,50,0,383,1983
7.26,2.16,0,51,0,383,1984
6.53,2.51,0,52,0,383,1985
7.58,2.47,0,53,0,383,1986
7.53,2.44,0,54,0,383,1987
7.6,2.44,0,55,0,383,1988
7.54,2.91,2,34,0,384,1979
7.58,2.97,2,35,0,384,1980
7.56,3.11,2,36,0,384,1981
7.56,3.2,2,37,0,384,1982
7.56,3.14,2,38,0,384,1983
7.56,3.23,2,39,0,384,1984
7.56,3.25,2,40,0,384,1985
7.56,3.23,2,41,0,384,1986
7.56,3.14,2,42,0,384,1987
7.56,3.12,1,43,0,384,1988
7.57,2.67,2,45,1,385,1979
7.57,2.58,1,46,1,385,1980
7.56,2.69,1,47,1,385,1981
7.57,2.74,1,48,1,385,1982
7.56,2.7,1,49,1,385,1983
7.56,2.68,1,50,1,385,1984
7.57,2.62,0,51,1,385,1985
7.56,2.63,0,52,1,385,1986
7.56,2.61,0,53,1,385,1987
7.56,2.56,0,54,1,385,1988
7.83,2.29,1,23,0,386,1979
7.65,2.38,1,24,1,386,1980
7.82,2.61,2,25,0,386,1981
7.79,2.64,3,26,0,386,1982
7.96,2.61,3,27,0,386,1983
7.71,2.63,3,28,0,386,1984
7.66,2.41,3,29,0,386,1985
7.53,2.46,3,30,0,386,1986
7.56,2.42,3,31,0,386,1987
7.78,2.56,3,32,0,386,1988
7.57,2.82,0,51,0,387,1979
7.66,2.88,0,51,0,387,1980
7.79,2.99,0,52,0,387,1981
7.59,2.81,0,53,0,387,1982
7.57,2.59,0,54,0,387,1983
7.79,2.86,0,55,0,387,1984
7.74,2.82,0,56,0,387,1985
8.15,2.51,0,57,0,387,1986
7.71,2.7,0,58,0,387,1987
7.97,2.82,0,59,0,387,1988
7.7,2.81,3,29,0,388,1979
7.68,2.8,3,30,0,388,1980
7.6,2.78,3,31,0,388,1981
7.82,2.56,3,32,0,388,1982
7.83,2.71,3,33,0,388,1983
7.72,2.7,3,34,0,388,1984
7.91,2.79,3,35,0,388,1985
8,2.31,3,36,0,388,1986
7.84,2.61,3,37,0,388,1987
7.93,2.61,3,38,0,388,1988
7.59,2.36,0,24,0,389,1979
7.39,2.23,1,25,0,389,1980
7.64,2.35,1,26,0,389,1981
7.62,1.87,2,27,0,389,1982
7.72,2.21,2,27,0,389,1983
7.93,2.5,2,29,0,389,1984
7.8,2.44,2,30,0,389,1985
7.8,2.31,2,31,0,389,1986
7.92,2.46,2,32,0,389,1987
7.99,2.33,2,33,0,389,1988
7.67,2.59,1,34,0,390,1979
7.58,2.6,1,35,0,390,1980
7.58,2.59,1,36,0,390,1981
7.61,2.7,1,34,0,390,1982
7.58,2.78,2,38,0,390,1983
7.58,2.75,2,39,0,390,1984
7.6,2.91,2,40,0,390,1985
7.58,3.03,2,41,0,390,1986
7.59,3.09,2,42,0,390,1987
7.6,3.14,2,43,0,390,1988
7.6,2.02,2,34,0,391,1979
7.6,2,2,35,0,391,1980
7.66,1.96,2,36,0,391,1981
7.64,1.91,2,38,0,391,1982
7.33,1.86,2,38,0,391,1983
7.6,1.87,2,39,0,391,1984
7.6,1.94,2,40,0,391,1985
7.64,1.86,1,41,0,391,1986
7.58,1.87,1,42,0,391,1987
7.62,1.83,2,43,0,391,1988
7.52,2.96,0,32,0,392,1979
7.56,2.92,0,33,0,392,1980
7.59,2.88,0,34,0,392,1981
7.59,2.99,0,35,0,392,1982
7.66,3.03,0,36,0,392,1983
7.57,3.04,0,37,0,392,1984
7.58,3.11,0,38,0,392,1985
7.56,3,0,39,0,392,1986
7.54,3.11,0,40,0,392,1987
7.54,3.1,1,41,0,392,1988
7.66,2.96,1,42,0,393,1979
7.76,3.04,1,43,0,393,1980
7.96,2.68,1,45,0,393,1981
7.71,3.05,1,45,0,393,1982
7.68,3.11,1,46,0,393,1983
8.24,2.41,1,47,0,393,1984
7.59,3.18,1,48,0,393,1985
7.66,3.1,1,49,0,393,1986
7.55,3.14,1,50,0,393,1987
7.86,3,1,51,0,393,1988
7.58,2.54,0,39,0,394,1979
7.58,2.45,0,40,0,394,1980
7.55,2.53,0,41,0,394,1981
7.56,2.56,0,42,0,394,1982
7.55,2.59,0,43,0,394,1983
7.57,2.23,0,44,0,394,1984
7.58,2.67,0,45,1,394,1985
7.56,2.56,0,46,0,394,1986
7.55,2.44,0,47,0,394,1987
7.5,2.4,0,48,0,394,1988
7.71,2.58,1,38,0,395,1979
7.71,2.56,1,39,0,395,1980
7.66,2.73,1,40,0,395,1981
7.66,2.74,0,41,0,395,1982
7.6,2.69,0,42,0,395,1983
7.39,2.55,0,43,0,395,1984
7.66,2.64,0,44,0,395,1985
7.62,2.6,0,45,1,395,1986
7.6,2.57,0,46,1,395,1987
7.6,2.64,0,47,1,395,1988
7.72,2.63,0,43,0,396,1979
7.7,2.57,0,44,0,396,1980
7.59,2.62,0,45,0,396,1981
7.58,2.6,0,47,0,396,1982
7.43,2.54,1,47,0,396,1983
7.15,1.29,1,49,0,396,1984
7.35,2.31,1,50,0,396,1985
7.57,2.27,1,51,1,396,1986
7.29,1.65,1,52,0,396,1987
7.36,1.74,1,53,1,396,1988
7.58,2.29,0,41,0,397,1979
7.6,2.22,0,42,0,397,1980
7.77,2.45,0,43,0,397,1981
7.62,2.19,0,44,0,397,1982
7.5,2.11,0,45,0,397,1983
7.56,2.07,0,46,0,397,1984
7.49,2.02,0,47,0,397,1985
7.5,1.75,0,48,0,397,1986
7.56,1.95,0,49,0,397,1987
7.58,2.06,0,50,0,397,1988
7.76,2.03,3,48,0,398,1979
7.52,1.99,2,49,0,398,1980
7.72,1.92,1,49,0,398,1981
7.75,2.14,0,50,0,398,1982
7.69,2.34,0,51,0,398,1983
7.69,2.12,0,52,0,398,1984
7.68,2.19,0,54,0,398,1985
7.76,2.19,0,55,0,398,1986
7.6,2.23,0,55,0,398,1987
7.7,2.4,0,56,0,398,1988
8.07,2.76,2,31,0,399,1979
7.69,2.79,2,32,0,399,1980
7.71,2.85,2,33,0,399,1981
7.7,2.81,2,34,0,399,1982
7.69,2.76,2,36,0,399,1983
7.65,2.72,2,36,0,399,1984
7.59,2.72,2,37,0,399,1985
7.69,2.74,2,38,0,399,1986
7.65,2.7,2,39,0,399,1987
7.58,2.73,1,40,0,399,1988
7.9,3.19,4,40,0,400,1979
7.88,3.22,4,42,0,400,1980
7.82,3.09,4,42,0,400,1981
7.82,3.51,4,44,0,400,1982
7.99,3.1,3,44,0,400,1983
7.78,3.31,2,46,0,400,1984
7.82,3.28,2,47,0,400,1985
7.87,3.23,2,48,0,400,1986
7.88,3.24,1,48,0,400,1987
7.99,3.14,1,49,0,400,1988
7.65,2.53,0,51,0,401,1979
7.71,2.63,0,52,0,401,1980
7.72,2.64,0,53,1,401,1981
7.72,2.83,0,54,0,401,1982
7.63,2.78,0,55,0,401,1983
7.62,2.73,0,56,0,401,1984
7.63,2.75,0,57,1,401,1985
7.67,2.75,0,58,0,401,1986
7.86,2.75,0,59,0,401,1987
7.7,2.74,0,60,0,401,1988
7.77,2.5,2,26,0,402,1979
7.74,2.55,2,27,0,402,1980
7.64,2.74,2,28,0,402,1981
7.69,2.71,2,29,0,402,1982
7.64,2.9,2,30,0,402,1983
7.6,3.15,2,31,0,402,1984
7.64,3.2,2,32,0,402,1985
7.65,2.99,2,33,0,402,1986
7.84,3.09,2,34,0,402,1987
7.72,3.24,2,35,0,402,1988
7.61,2.24,2,42,0,403,1979
7.56,1.84,1,43,0,403,1980
7.69,1.96,1,44,0,403,1981
7.7,2.01,0,45,0,403,1982
7.63,2.08,0,46,0,403,1983
7.6,2.11,0,47,0,403,1984
7.61,2.18,0,48,0,403,1985
7.68,2.26,0,49,0,403,1986
7.63,2.24,0,50,0,403,1987
7.63,2.2,0,51,1,403,1988
7.84,2.96,2,38,0,404,1979
7.68,3.07,2,39,0,404,1980
7.68,2.81,2,40,0,404,1981
7.75,2.74,2,41,0,404,1982
7.72,2.79,2,42,0,404,1983
7.62,2.92,2,43,0,404,1984
7.71,3.05,2,44,0,404,1985
7.69,2.86,2,45,0,404,1986
7.72,2.97,2,46,0,404,1987
7.7,3,2,47,0,404,1988
7.62,2.58,1,26,0,405,1979
7.58,2.67,1,27,0,405,1980
7.66,2.64,2,28,0,405,1981
7.62,2.62,2,29,0,405,1982
7.59,2.59,2,30,0,405,1983
7.73,2.62,2,31,0,405,1984
7.7,2.58,2,32,0,405,1985
7.66,2.62,2,33,0,405,1986
7.65,2.67,0,34,0,405,1987
7.61,2.61,0,35,0,405,1988
7.63,2.22,2,28,0,406,1979
7.59,2.24,2,29,0,406,1980
7.61,2.21,2,30,0,406,1981
7.73,2.27,2,31,0,406,1982
7.72,2.21,2,32,0,406,1983
7.6,2.23,2,34,0,406,1984
7.72,2.19,2,34,0,406,1985
7.82,2.42,2,35,0,406,1986
7.6,2.68,2,36,0,406,1987
7.6,2.62,2,37,0,406,1988
7.59,1.8,0,27,0,407,1979
7.55,1.8,0,28,0,407,1980
7.61,1.75,0,29,0,407,1981
7.51,1.94,1,30,0,407,1982
7.45,1.81,1,31,0,407,1983
7.58,1.94,1,32,0,407,1984
7.54,2.11,1,33,0,407,1985
7.54,2.26,1,34,0,407,1986
7.52,2.11,1,35,0,407,1987
7.35,2.53,1,36,0,407,1988
8.02,2.87,1,25,0,408,1979
7.86,2.96,1,26,0,408,1980
7.79,2.82,1,27,0,408,1981
7.83,2.47,2,28,0,408,1982
7.83,2.56,3,29,0,408,1983
7.97,2.47,3,30,0,408,1984
7.9,2.63,4,31,0,408,1985
7.92,2.69,4,32,0,408,1986
7.82,2.5,4,33,0,408,1987
7.86,2.52,4,34,0,408,1988
7.83,2.76,1,29,0,409,1979
7.86,2.53,1,30,0,409,1980
7.18,2.69,1,31,0,409,1981
7.24,2.74,2,32,0,409,1982
7.78,2.71,2,33,0,409,1983
7.81,2.53,2,34,0,409,1984
7.45,2.73,2,35,0,409,1985
7.73,2.52,2,36,0,409,1986
7.91,2.77,2,37,0,409,1987
7.74,2.55,2,38,0,409,1988
7.61,2.71,2,31,0,410,1979
7.57,2.76,3,32,0,410,1980
7.4,2.64,3,34,0,410,1981
7.54,2.64,3,34,0,410,1982
7.6,2.67,3,36,0,410,1983
7.57,2.65,3,37,0,410,1984
7.55,2.64,3,37,0,410,1985
7.62,2.66,3,38,1,410,1986
4.38,2.68,3,39,1,410,1987
7.12,2.68,3,40,1,410,1988
7.05,2.74,3,29,0,411,1979
7.69,2.93,3,30,0,411,1980
7.66,3.04,3,31,0,411,1981
7.6,3.09,4,32,0,411,1982
7.57,3.1,4,33,0,411,1983
7.53,3.12,5,34,0,411,1984
7.58,3.15,5,35,0,411,1985
7.69,3.03,5,36,0,411,1986
7.61,3.11,5,37,0,411,1987
7.79,2.91,6,38,0,411,1988
7.68,2.35,1,27,0,412,1979
7.6,2.44,1,28,0,412,1980
7.59,2.46,1,29,0,412,1981
7.6,2.54,2,30,0,412,1982
7.53,2.49,2,31,0,412,1983
7.67,2.49,2,32,0,412,1984
7.87,2.49,2,33,0,412,1985
7.59,2.45,2,34,0,412,1986
7.6,2.46,2,35,0,412,1987
7.62,2.48,2,36,0,412,1988
7.54,2.66,2,28,0,413,1979
7.61,2.62,2,29,0,413,1980
7.95,2.68,2,30,0,413,1981
7.87,2.37,2,31,0,413,1982
6.5,2.74,2,32,0,413,1983
7.49,2.79,3,33,0,413,1984
7.9,2.81,3,34,0,413,1985
7.67,2.82,3,35,0,413,1986
7.5,2.85,3,36,0,413,1987
7.36,2.86,3,37,0,413,1988
8.14,2,2,38,0,414,1979
7.68,2.49,1,39,0,414,1980
8.36,2.52,1,40,0,414,1981
7.76,2.49,0,41,0,414,1982
7.65,2.43,0,42,0,414,1983
7.64,2.43,0,43,0,414,1984
7.7,2.3,0,45,0,414,1985
7.72,2.31,0,46,0,414,1986
7.8,2.33,0,46,0,414,1987
7.78,2.36,0,47,0,414,1988
7.92,2.65,2,36,0,415,1979
7.87,2.66,2,37,0,415,1980
7.97,2.67,1,38,1,415,1981
7.7,2.66,1,39,0,415,1982
7.47,2.48,0,40,0,415,1983
7.51,2.46,0,41,0,415,1984
7.72,2.46,0,42,0,415,1985
7.8,2.37,0,43,0,415,1986
7.86,2.34,0,44,0,415,1987
7.94,2.3,0,45,0,415,1988
7.91,2.06,1,29,0,416,1979
7.72,2.23,2,30,0,416,1980
7.67,2.42,2,31,0,416,1981
7.72,2.45,2,32,0,416,1982
7.92,2.5,2,33,0,416,1983
7.68,2.35,2,34,0,416,1984
7.68,2.41,2,35,0,416,1985
7.69,2.37,2,36,0,416,1986
7.61,2.34,3,37,0,416,1987
7.83,2.3,3,38,0,416,1988
7.6,2.42,1,24,0,417,1979
7.65,2.53,2,25,0,417,1980
7.6,2.43,2,27,0,417,1981
7.67,2.42,2,28,0,417,1982
7.7,2.3,2,28,0,417,1983
7.61,2.23,2,29,0,417,1984
7.55,2.31,2,30,0,417,1985
7.64,2.37,2,31,0,417,1986
7.7,2.44,2,32,0,417,1987
7.61,2.3,2,33,0,417,1988
7.45,2.89,3,35,0,418,1979
7.27,2.81,3,36,0,418,1980
7.5,2.97,3,37,0,418,1981
7.12,2.94,3,38,0,418,1982
7.14,2.55,3,39,0,418,1983
7.99,2.86,3,40,0,418,1984
7.35,2.91,3,41,0,418,1985
7.45,2.9,3,42,1,418,1986
7.38,2.93,3,43,0,418,1987
7.61,2.89,3,44,0,418,1988
7.67,2.92,3,37,0,419,1979
7.68,2.92,3,38,0,419,1980
7.81,2.6,3,39,0,419,1981
7.81,2.96,3,40,0,419,1982
7.7,3,3,41,0,419,1983
7.59,3.01,3,42,0,419,1984
7.69,2.96,3,43,0,419,1985
7.63,3.06,2,44,0,419,1986
7.67,2.96,1,45,0,419,1987
7.58,3.1,1,46,0,419,1988
8.05,2.13,2,33,0,420,1979
7.99,3.01,2,34,0,420,1980
7.86,3.13,3,35,0,420,1981
7.84,3.08,3,36,0,420,1982
7.61,3.17,3,37,0,420,1983
7.63,3.22,3,38,0,420,1984
7.57,3.13,3,39,0,420,1985
7.58,3.03,3,40,0,420,1986
7.56,3.05,4,41,0,420,1987
7.58,2.67,4,42,0,420,1988
7.76,3.05,3,42,0,421,1979
7.89,3.04,3,43,0,421,1980
7.69,3.18,3,44,0,421,1981
7.72,3.11,3,42,0,421,1982
7.74,3.13,3,46,0,421,1983
7.89,2.96,3,47,0,421,1984
7.76,3.22,2,48,0,421,1985
7.77,3.07,2,49,0,421,1986
7.66,3.22,2,50,0,421,1987
7.59,2.67,2,51,0,421,1988
7.47,3.05,3,42,0,422,1979
7.6,3.21,3,43,0,422,1980
7.53,3.14,3,43,0,422,1981
7.72,3.12,2,45,0,422,1982
7.5,3.14,2,45,0,422,1983
7.7,2.95,1,47,0,422,1984
7.57,3.11,1,47,0,422,1985
7.58,3.13,1,48,0,422,1986
7.5,3.24,1,49,0,422,1987
7.7,3.3,0,50,0,422,1988
7.62,2.74,3,36,0,423,1979
7.76,2.76,3,37,0,423,1980
7.8,2.74,3,38,0,423,1981
7.76,2.7,3,39,0,423,1982
7.76,2.72,2,40,0,423,1983
7.74,2.72,1,41,0,423,1984
7.74,2.75,1,42,0,423,1985
7.78,2.72,1,43,0,423,1986
8.01,2.71,0,44,0,423,1987
7.81,2.68,0,45,0,423,1988
7.72,2.92,0,32,0,424,1979
7.73,2.69,1,33,0,424,1980
7.63,2.77,1,34,0,424,1981
7.84,2.89,1,35,0,424,1982
7.8,3.03,1,36,0,424,1983
7.77,2.71,1,38,0,424,1984
7.9,2.72,2,38,0,424,1985
7.88,2.77,2,39,0,424,1986
7.97,2.63,2,40,0,424,1987
7.98,2.94,2,41,0,424,1988
7.58,2.44,1,26,0,425,1979
7.48,2.51,1,27,0,425,1980
7.64,2.85,1,28,0,425,1981
7.6,2.82,2,29,0,425,1982
7.58,2.78,3,30,0,425,1983
7.58,2.77,3,31,0,425,1984
7.48,2.75,3,32,0,425,1985
7.46,2.67,3,33,0,425,1986
7.58,2.68,3,34,0,425,1987
7.56,2.64,3,35,0,425,1988
7.65,2.38,0,25,0,426,1979
7.65,2.36,0,26,0,426,1980
7.69,2.39,1,27,0,426,1981
7.62,2.4,1,28,0,426,1982
7.6,2.47,1,29,0,426,1983
7.61,2.5,1,30,0,426,1984
7.63,2.57,2,31,0,426,1985
7.62,2.53,2,32,0,426,1986
7.5,2.53,2,33,0,426,1987
7.55,2.49,2,34,0,426,1988
7.76,3.1,0,49,0,427,1979
8.18,3.11,0,49,0,427,1980
7.89,3.08,0,50,0,427,1981
8.18,3.11,0,51,0,427,1982
8.14,3.09,0,52,0,427,1983
8.21,2.75,0,53,0,427,1984
8.18,2.77,0,54,0,427,1985
8.06,2.89,0,55,0,427,1986
8.28,2.85,0,56,0,427,1987
7.98,3.07,0,57,0,427,1988
8.05,1.8,1,30,0,428,1979
8.03,2.06,1,31,0,428,1980
7.84,1.95,1,31,0,428,1981
7.84,1.46,1,32,0,428,1982
7.84,1.47,1,33,0,428,1983
7.84,1.58,1,34,0,428,1984
7.83,1.73,1,36,0,428,1985
7.84,1.61,1,37,0,428,1986
7.84,1.67,1,38,0,428,1987
7.82,1.63,1,39,0,428,1988
7.58,2.82,3,46,0,429,1979
7.56,2.86,3,47,0,429,1980
7.58,2.9,3,48,0,429,1981
7.58,2.94,2,49,0,429,1982
7.56,3,1,50,0,429,1983
7.57,2.95,1,51,0,429,1984
7.58,3.03,1,52,0,429,1985
7.59,2.92,1,53,0,429,1986
7.58,2.92,1,54,0,429,1987
7.56,3.05,1,55,0,429,1988
7.7,2.86,0,22,0,430,1979
7.63,2.87,0,23,1,430,1980
7.64,2.92,0,24,0,430,1981
7.68,2.9,0,25,0,430,1982
7.84,2.9,0,26,0,430,1983
7.6,2.79,1,27,0,430,1984
7.57,2.75,2,28,0,430,1985
7.72,2.78,3,29,0,430,1986
7.7,2.78,3,30,0,430,1987
7.8,2.74,3,31,0,430,1988
7.79,2.13,3,32,0,431,1979
7.8,2.09,3,33,0,431,1980
7.8,2.13,3,34,0,431,1981
7.78,2.2,3,35,0,431,1982
7.76,2.14,3,36,0,431,1983
7.78,2.09,3,37,0,431,1984
7.53,1.9,3,38,0,431,1985
7.48,2.06,3,39,0,431,1986
6.92,1.99,3,40,0,431,1987
7.48,2.17,2,41,0,431,1988
7.56,2.88,2,36,0,432,1979
7.56,2.87,2,37,0,432,1980
7.75,2.73,2,39,0,432,1981
7.76,2.93,1,39,0,432,1982
7.75,2.72,1,40,0,432,1983
7.74,2.92,1,41,0,432,1984
7.64,3.08,1,42,0,432,1985
7.68,3.08,1,43,0,432,1986
7.69,3.06,1,44,0,432,1987
7.57,3.06,0,45,0,432,1988
8.43,2.25,0,26,0,433,1979
7.84,2.56,0,27,0,433,1980
8.01,2.29,0,28,0,433,1981
7.8,2.41,0,29,0,433,1982
7.72,2.71,0,30,0,433,1983
7.59,2.76,0,31,0,433,1984
8.13,2.67,0,32,0,433,1985
7.58,2.79,0,33,0,433,1986
7.82,2.65,1,34,0,433,1987
7.72,2.5,2,35,0,433,1988
7.76,2.39,2,28,1,434,1979
7.58,2.73,2,30,1,434,1980
7.6,2.7,2,30,1,434,1981
7.6,2.69,3,31,1,434,1982
7.6,2.61,3,33,1,434,1983
7.6,2.57,3,33,1,434,1984
7.72,2.57,3,35,1,434,1985
7.82,2.56,3,36,1,434,1986
7.82,2.53,3,36,1,434,1987
7.72,2.48,3,38,0,434,1988
7.64,2.8,0,27,0,435,1979
7.66,2.86,0,28,0,435,1980
7.72,2.86,0,29,0,435,1981
7.71,2.69,0,30,0,435,1982
7.79,2.72,0,31,0,435,1983
7.7,2.65,0,32,0,435,1984
7.29,2.64,1,33,0,435,1985
7.71,2.72,1,34,0,435,1986
7.72,2.77,1,35,0,435,1987
7.71,2.79,1,36,0,435,1988
7.9,1.62,2,31,0,436,1979
7.89,1.53,3,32,0,436,1980
7.78,1.55,3,33,0,436,1981
7.79,1.5,3,34,0,436,1982
7.79,1.45,3,35,0,436,1983
7.84,1.4,3,36,0,436,1984
8.16,1.36,3,37,0,436,1985
7.84,1.41,3,38,0,436,1986
7.82,1.43,3,39,0,436,1987
7.87,1.46,3,40,0,436,1988
7.79,3.09,0,32,0,437,1979
7.69,3.09,0,33,0,437,1980
7.71,3.04,0,34,0,437,1981
7.67,3.11,0,35,0,437,1982
7.63,3.06,0,36,0,437,1983
7.64,3.04,0,37,0,437,1984
7.64,3.03,0,38,0,437,1985
7.63,3.05,0,39,0,437,1986
7.6,2.97,0,40,0,437,1987
7.7,3.37,0,41,0,437,1988
7.2,1.59,0,25,0,438,1979
7.7,1.88,0,26,0,438,1980
7.59,1.88,0,27,0,438,1981
7.56,1.88,1,28,0,438,1982
7.64,2.34,1,29,0,438,1983
7.62,2.5,1,30,0,438,1984
7.48,2.71,1,31,0,438,1985
7.53,2.77,2,32,0,438,1986
7.66,2.69,2,33,0,438,1987
7.63,2.79,2,34,0,438,1988
7.65,2.57,2,49,0,439,1979
7.64,2.59,2,50,0,439,1980
7.65,2.56,2,52,0,439,1981
7.6,2.55,1,53,1,439,1982
7.42,2.61,1,53,1,439,1983
7.62,2.6,0,54,1,439,1984
7.59,2.59,1,56,1,439,1985
7.47,2.6,1,57,0,439,1986
7.54,2.62,1,57,0,439,1987
7.45,2.77,1,58,1,439,1988
7.64,2.71,2,32,0,440,1979
7.6,2.69,2,33,0,440,1980
7.64,2.8,2,34,0,440,1981
7.71,3.02,2,35,0,440,1982
7.72,2.92,2,36,0,440,1983
7.72,3.03,2,37,0,440,1984
7.66,2.66,2,38,0,440,1985
7.58,2.64,2,39,0,440,1986
7.82,2.77,2,40,0,440,1987
7.7,2.84,2,41,0,440,1988
7.7,2.39,2,30,0,441,1979
7.71,2.4,2,31,0,441,1980
7.67,2.41,2,32,0,441,1981
7.56,2.42,2,33,0,441,1982
7.45,2.43,2,34,0,441,1983
7.47,2.44,2,35,0,441,1984
6.83,2.46,2,37,0,441,1985
7.69,2.42,2,37,0,441,1986
7.47,2.4,2,38,0,441,1987
7.68,2.32,2,39,0,441,1988
7.97,2.55,2,28,0,442,1979
7.97,2.59,2,29,0,442,1980
7.95,2.57,2,30,0,442,1981
7.78,2.57,2,31,0,442,1982
6.58,2.43,2,32,0,442,1983
